environment_id,environment_key,dataset_id,perturbation_label,n_reference_groups,left_reference_groups,right_reference_groups,split_half_cosine,gene_count,split_seed,reproducibility_unit,used_in_ptl_features,raw_cell_expression_split
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,KIF1B,4,2,2,0.07429923370745915,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,KIFAP3,4,2,2,-0.002969491044814724,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,LRPPRC,4,2,2,0.06597341051987325,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,MAPT,4,2,2,0.05587694824421489,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,MATR3,4,2,2,0.02777144136621022,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,MRPL10,4,2,2,0.11545618807499615,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,MTA1,4,2,2,0.03587572663368895,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,NCSTN,4,2,2,0.00347895815514481,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,NDUFA2,4,2,2,0.035735294800055155,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,NDUFA9,4,2,2,0.029813041105815827,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,NDUFAF2,4,2,2,0.062769120398157,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,NDUFAF5,4,2,2,-0.02195716974953592,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,NDUFAF6,4,2,2,-0.0488738548198791,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,NDUFS8,4,2,2,0.021818337206118404,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,NDUFV1,4,2,2,-0.0009846477757184395,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,NSF,4,2,2,0.012608231961180712,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,NTRK2,4,2,2,0.3388934716267641,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,OPA3,4,2,2,0.020712715266881423,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,OPTN,4,2,2,0.0469718924034873,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,OSBPL6,4,2,2,-0.05937304860963319,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PARP1,4,2,2,0.05866015417258139,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PAXIP1,4,2,2,0.01460322299120116,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PCDH1,4,2,2,0.017521470058743684,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PDS5B,4,2,2,-0.012978162921665353,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PFDN1,4,2,2,-0.06268209888835061,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PFN1,4,2,2,0.04054920671302181,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PGBD1,4,2,2,0.02129047444508821,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PLD3,4,2,2,-0.01468875088999802,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PLEKHG5,4,2,2,-0.004343845389161088,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PMPCA,4,2,2,0.04536581682359116,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,POLG,4,2,2,0.05374679122645619,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PON2,4,2,2,0.04427570691862323,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,POU4F1,4,2,2,0.03140248824255869,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PPP1R37,4,2,2,0.0004498407900578746,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PPP2R2B,4,2,2,-0.028441352676702097,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PRKAG2,4,2,2,0.047528572536777725,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PRNP,4,2,2,0.04230216848033493,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PRRC2C,4,2,2,-0.004216136800707309,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PSAP,4,2,2,0.01252998948054411,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PSMF1,4,2,2,-0.02107184443291104,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,PVR,4,2,2,0.005276694606526976,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RAB10,4,2,2,0.035558424412365314,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RAB7A,4,2,2,0.05385103466652824,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RBM17,4,2,2,0.058962423268911476,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,REEP2,4,2,2,0.003999088691893793,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RELN,4,2,2,-0.012766790838514284,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RFC3,4,2,2,0.028302121846033788,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RGL1,4,2,2,0.017945864635454514,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RGS2,4,2,2,0.002633338260594694,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RHOT1,4,2,2,0.026488615028401732,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RIMBP2,4,2,2,-0.003936428893233921,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RNF165,4,2,2,0.006534345702975253,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RPL14,4,2,2,0.00030956491935260714,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,RPL6,4,2,2,-0.029140913448871538,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SARM1,4,2,2,-0.07015882660296616,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SASH1,4,2,2,0.009773749050052662,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SCAPER,4,2,2,0.008327287497925785,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SCFD1,4,2,2,0.03217987176819227,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SCO2,4,2,2,-0.02590331237622197,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SEC24B,4,2,2,-0.010531888441647316,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SERAC1,4,2,2,-0.010639365280749548,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SETX,4,2,2,0.018399830718286502,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SH3RF1,4,2,2,0.0383271386572769,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SLC4A1AP,4,2,2,-0.04010550514865386,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SLMAP,4,2,2,0.00024993399006368575,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SNCB,4,2,2,0.017019042254948154,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SOD1,4,2,2,0.0642105583616702,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SOD2,4,2,2,-0.02643866912966053,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SPG7,4,2,2,0.04645835947350131,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ST6GAL1,4,2,2,0.044080741233000174,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,STX1B,4,2,2,0.09381631061748433,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,SYNJ1,4,2,2,0.0033262192465045902,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,TAF1,4,2,2,0.004327361777632448,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,TARDBP,3,1,2,0.015911243839158526,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,TDP2,4,2,2,0.016064492386670765,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,TFAM,4,2,2,0.006051970546955232,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,THAP1,4,2,2,0.006714180756875448,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,TMEM55A,4,2,2,0.05772163634146098,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,TOP1,4,2,2,0.05799454797966865,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,TRAP1,4,2,2,-0.0355834569454049,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,TRIM26,4,2,2,-0.010596916093704441,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,TRIP4,4,2,2,0.013119396543107025,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,TRPM7,4,2,2,-0.009881108958091208,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,TUBB4A,4,2,2,-0.04005853713874617,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,UBA5,4,2,2,-0.016999116926818346,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,UBTD2,4,2,2,0.018964889187510076,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,VAPB,4,2,2,-0.034752574747090696,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,VCP,4,2,2,0.016398314499472804,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,VPS13A,4,2,2,-0.01756304313527957,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,VPS13C,4,2,2,0.014665136512844687,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,VPS35,4,2,2,0.04460662694135081,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,VPS54,4,2,2,0.029097531287141206,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,WDR45,4,2,2,0.008130733035197998,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,WDR66,4,2,2,-0.02800143713996037,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,WWOX,4,2,2,0.02001867162749029,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,XIAP,4,2,2,0.05067909415708158,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,XRCC1,4,2,2,-0.0011293488713980293,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,YARS,4,2,2,-0.02306589025453082,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ZNF292,4,2,2,0.03660874625648929,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ZNF592,4,2,2,-0.011650623897261311,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ZNF599,4,2,2,0.04703711295734081,33539,20260907,independent_reference_groups,0,0
