prediction_id,biological_instance_id,environment_id,predictor,prediction_norm,prediction_sparsity,prediction_concentration,prediction_geometry_distance,support_cells,support_signatures,reference_key_overlap,perturbation_seen_fraction,component_seen_fraction,combination_novelty,perturbation_novelty,cell_context_code,perturbation_modality_code,readout_modality_code,condition_code,platform_code,batch_distance
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-4-slc4a1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-4-slc4a1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.950850248336792,0.26215349913931263,0.1400619000196457,0.8599380999803543,364.0,3.0,1.0,1.0,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-4-tgfbr2-c19orf26__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-4-tgfbr2-c19orf26,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,74.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-4-ubash3b__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-4-ubash3b,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,439.0,3.0,1.0,1.0,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-4-zc3hav1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-4-zc3hav1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,132.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-bak1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-bak1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,180.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-bpgm__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-bpgm,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,184.0,3.0,1.0,1.0,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-cdkn1b-cdkn1a__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-cdkn1b-cdkn1a,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,17.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-cdkn1c-cdkn1b__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-cdkn1c-cdkn1b,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,12.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-cebpb__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-cebpb,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,111.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-cnn1-mapk1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-cnn1-mapk1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,147.0,3.0,1.0,1.0,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-csrnp1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-csrnp1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.950850248336792,0.26215349913931263,0.1400619000196457,0.8599380999803543,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-foxa1-foxl2__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-foxa1-foxl2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,111.0,5.0,1.0,1.0,1.0,0.0,0.4472135954999579,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-pou3f2-foxl2__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-pou3f2-foxl2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.950850248336792,0.26215349913931263,0.1400619000196457,0.8599380999803543,105.0,3.0,1.0,1.0,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-ptpn12__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-ptpn12,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,227.0,4.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-sgk1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-sgk1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,65.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-slc4a1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-slc4a1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,364.0,3.0,1.0,1.0,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-tbx2__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-tbx2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,183.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-tgfbr2__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-5-tgfbr2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.950850248336792,0.26215349913931263,0.1400619000196457,0.8599380999803543,159.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-cebpb-osr2__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-cebpb-osr2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,76.0,3.0,1.0,1.0,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-cebpe-cebpb__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-cebpe-cebpb,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,41.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-ets2-igdcc3__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-ets2-igdcc3,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,171.0,3.0,1.0,1.0,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-hoxb9__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-hoxb9,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,159.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-mapk1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-mapk1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,209.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-ptpn12__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-ptpn12,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.950850248336792,0.26215349913931263,0.1400619000196457,0.8599380999803543,227.0,4.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-runx1t1__mean-global__random-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-runx1t1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.971531629562378,0.2589778595595655,0.13893906772136688,0.8610609322786331,196.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-slc4a1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-slc4a1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,364.0,3.0,1.0,1.0,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-ubash3a__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-ubash3a,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-zbtb25__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-6-zbtb25,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,86.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-cbl-ptpn9__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-cbl-ptpn9,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,73.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-cbl-ubash3a__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-cbl-ubash3a,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,23.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-dusp9-prtg__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-dusp9-prtg,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.950850248336792,0.26215349913931263,0.1400619000196457,0.8599380999803543,75.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-foxl2-meis1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-foxl2-meis1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,91.0,4.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-hoxc13__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-hoxc13,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.950850248336792,0.26215349913931263,0.1400619000196457,0.8599380999803543,53.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-set-cebpe__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-set-cebpe,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.950850248336792,0.26215349913931263,0.1400619000196457,0.8599380999803543,305.0,4.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-tsc22d1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-tsc22d1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,283.0,5.0,1.0,1.0,1.0,0.0,0.4472135954999579,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-cnn1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-ubash3b-cnn1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,98.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10-dlx2__mean-global__random-split__ensemble3,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-7-zbtb10-dlx2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.971531629562378,0.2589778595595655,0.13893906772136688,0.8610609322786331,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-c19orf26__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-c19orf26,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,97.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cebpb__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cebpb,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.950850248336792,0.26215349913931263,0.1400619000196457,0.8599380999803543,111.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cebpb-osr2__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cebpb-osr2,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,76.0,3.0,1.0,1.0,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cited1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cited1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.950850248336792,0.26215349913931263,0.1400619000196457,0.8599380999803543,30.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cnn1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-cnn1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,95.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-dusp9-klf1__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-dusp9-klf1,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,3.0051536560058594,0.26164895827150236,0.1377744972705841,0.8622255027294159,78.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-jun__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-jun,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.950850248336792,0.26215349913931263,0.1400619000196457,0.8599380999803543,55.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
pred__bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-kif2c__mean-global__random-split__ensemble2,bio__env-normanweissman2019-filtered-k562-rna-baseline__normanweissman2019-filtered-8-kif2c,env__normanweissman2019-filtered__k562__rna__baseline,mean_global,2.959170341491699,0.26233157238677507,0.1389748752117157,0.8610251247882843,153.0,2.0,1.0,1.0,1.0,0.0,0.7071067811865475,1.0,1.0,1.0,1.0,1.0,0.0
